page,title,link,votes,answers,views,tags
10,Speak to AI via audio and receive responses in text format,https://ai.stackexchange.com/questions/48710/speak-to-ai-via-audio-and-receive-responses-in-text-format,0,0,25,"speech-recognition, text-generation"
10,Research on Machine Learning for sensory Impairement people(Visual or Hearing),https://ai.stackexchange.com/questions/48709/research-on-machine-learning-for-sensory-impairement-peoplevisual-or-hearing,0,0,24,"natural-language-processing, research, vision-transformer"
10,What are the biological mechanisms for learning?,https://ai.stackexchange.com/questions/48706/what-are-the-biological-mechanisms-for-learning,0,0,29,"reference-request, biology, neuroscience"
10,Why TD3 critic loss not converge?,https://ai.stackexchange.com/questions/48705/why-td3-critic-loss-not-converge,0,0,113,"reinforcement-learning, stable-baselines, td3"
10,Proximal Policy Optimization - how the gradient ascent works on theta?,https://ai.stackexchange.com/questions/48704/proximal-policy-optimization-how-the-gradient-ascent-works-on-theta,0,0,27,"reinforcement-learning, gradient-descent, proximal-policy-optimization"
10,Man vs AI - How to survive in IT sector?,https://ai.stackexchange.com/questions/48702/man-vs-ai-how-to-survive-in-it-sector,2,2,205,"large-language-models, chatgpt, social, software-development"
10,How can text models handle misspellings?,https://ai.stackexchange.com/questions/48701/how-can-text-models-handle-misspellings,2,1,99,natural-language-processing
10,How does Agentic AI scopes in modern web applications to integrate and automate workflows to reduce human intervention in the process?,https://ai.stackexchange.com/questions/48700/how-does-agentic-ai-scopes-in-modern-web-applications-to-integrate-and-automate,0,0,70,"machine-learning, agi, software-development"
10,How to build reliable and trustfull information in a combination of humans and AI?,https://ai.stackexchange.com/questions/48699/how-to-build-reliable-and-trustfull-information-in-a-combination-of-humans-and-a,0,0,22,prediction
10,"Efficient way to ensure high data coverage in a stochastic minibatch sampling for GNN, while minimizing train time?",https://ai.stackexchange.com/questions/48697/efficient-way-to-ensure-high-data-coverage-in-a-stochastic-minibatch-sampling-fo,0,0,24,"pytorch, efficiency, gnn"
10,How to build classic CV algorithm for detecting objects on the road from UAV images,https://ai.stackexchange.com/questions/48696/how-to-build-classic-cv-algorithm-for-detecting-objects-on-the-road-from-uav-ima,0,0,22,"computer-vision, object-detection, opencv"
10,Why would LLM generative AI produce certain words with higher frequency than normal?,https://ai.stackexchange.com/questions/48692/why-would-llm-generative-ai-produce-certain-words-with-higher-frequency-than-nor,2,2,188,"large-language-models, generative-ai"
10,Are there any research papers with guidelines or tricks on how to use LLMs effectively?,https://ai.stackexchange.com/questions/48691/are-there-any-research-papers-with-guidelines-or-tricks-on-how-to-use-llms-effec,1,1,114,"natural-language-processing, reference-request, large-language-models, prompt-design"
11,How do we choose the kernel size of Neighborhood Attention (NA)?,https://ai.stackexchange.com/questions/48689/how-do-we-choose-the-kernel-size-of-neighborhood-attention-na,0,0,17,"attention, hyperparameter-optimization, hyper-parameters"
11,How to write temporal convolutional neural network?,https://ai.stackexchange.com/questions/48687/how-to-write-temporal-convolutional-neural-network,0,0,19,"convolutional-neural-networks, time-series"
11,Probability of training data in language models,https://ai.stackexchange.com/questions/48686/probability-of-training-data-in-language-models,1,0,62,"natural-language-processing, large-language-models, language-model"
11,Are Digital General/Superintelligence (DGI/DSI) theoretically equivalent to AGI/ASI?,https://ai.stackexchange.com/questions/48682/are-digital-general-superintelligence-dgi-dsi-theoretically-equivalent-to-agi,0,1,70,"agi, superintelligence, digital-general-intelligence, digital-super-intelligence"
11,Definition of determinism in an agent/environment model with continuous time,https://ai.stackexchange.com/questions/48681/definition-of-determinism-in-an-agent-environment-model-with-continuous-time,1,1,67,"intelligent-agent, environment, deterministic-policy"
11,Can two LLM's (large language models) talk to each other?,https://ai.stackexchange.com/questions/48677/can-two-llms-large-language-models-talk-to-each-other,0,1,388,large-language-models
11,Which MOTA scores for object tracking are considered good?,https://ai.stackexchange.com/questions/48676/which-mota-scores-for-object-tracking-are-considered-good,0,0,23,"computer-vision, object-tracking"
11,Bayesian Neural networks with Quantile Huber loss,https://ai.stackexchange.com/questions/48675/bayesian-neural-networks-with-quantile-huber-loss,0,0,26,"deep-learning, bayesian-deep-learning, non-linear-regression"
11,Interacting with pettingzoo chess_v6() env,https://ai.stackexchange.com/questions/48672/interacting-with-pettingzoo-chess-v6-env,0,0,26,"reinforcement-learning, alphazero"
11,Why is the cost-to-go function defined as a conditional expectation in dynamic programming?,https://ai.stackexchange.com/questions/48671/why-is-the-cost-to-go-function-defined-as-a-conditional-expectation-in-dynamic-p,0,0,31,"markov-decision-process, bellman-equations, dynamic-programming"
11,Is the cost-to-go recursion $$ J^{\pi^k}(x_k) = \mathbb{E}[g_k + J^{\pi^{k+1}}] $$ valid for any fixed policy in additive cost dynamic programming?,https://ai.stackexchange.com/questions/48670/is-the-cost-to-go-recursion-j-pikx-k-mathbbeg-k-j-pik1,0,0,34,"markov-decision-process, bellman-equations, dynamic-programming"
11,BERT Adapter and LoRA for Multi-Label Classification (301 classes),https://ai.stackexchange.com/questions/48669/bert-adapter-and-lora-for-multi-label-classification-301-classes,0,0,37,"natural-language-processing, pytorch, bert, fine-tuning, multi-label-classification"
11,What are the correct steps to successfully train a simple bart seq2seq model on scraped data?,https://ai.stackexchange.com/questions/48666/what-are-the-correct-steps-to-successfully-train-a-simple-bart-seq2seq-model-on,0,0,33,"training, transformer, huggingface, tokenization"
11,Is deep learning merely experimental?,https://ai.stackexchange.com/questions/48656/is-deep-learning-merely-experimental,3,3,238,deep-learning
11,Use TensorFlow's model in OpenCV (C++),https://ai.stackexchange.com/questions/48655/use-tensorflows-model-in-opencv-c,0,0,62,"python, tensorflow, keras, opencv"
12,Is this articulation inference task a good fit for Reinforcement Learning?,https://ai.stackexchange.com/questions/48652/is-this-articulation-inference-task-a-good-fit-for-reinforcement-learning,0,0,34,"reinforcement-learning, computer-vision"
12,How can I evaluate single-prompt image outputs in a text-to-image pipeline without using batch-level metrics?,https://ai.stackexchange.com/questions/48643/how-can-i-evaluate-single-prompt-image-outputs-in-a-text-to-image-pipeline-witho,1,0,21,"image-generation, metric"
12,Are human content moderators needed anymore with AI?,https://ai.stackexchange.com/questions/48642/are-human-content-moderators-needed-anymore-with-ai,2,1,95,"image-recognition, objective-functions"
12,How fast are non-autoregressive models really—after all the refinement steps?,https://ai.stackexchange.com/questions/48641/how-fast-are-non-autoregressive-models-really-after-all-the-refinement-steps,1,1,63,"large-language-models, diffusion-models, inference, benchmarks"
12,Translation in AAM(Active Apperance Model) causing issue,https://ai.stackexchange.com/questions/48640/translation-in-aamactive-apperance-model-causing-issue,0,0,31,"machine-learning, computer-vision, math, statistical-ai, face-recognition"
12,Best practices for integrating a single boolean feature in an image-based neural,https://ai.stackexchange.com/questions/48638/best-practices-for-integrating-a-single-boolean-feature-in-an-image-based-neural,1,1,51,"deep-learning, convolutional-neural-networks, classification, image-processing"
12,How to visualize the images?,https://ai.stackexchange.com/questions/48634/how-to-visualize-the-images,1,0,55,data-visualization
12,Docling parsing issue,https://ai.stackexchange.com/questions/48630/docling-parsing-issue,0,0,35,information-retrieval
12,Time series patient visits for XGBoost classifier,https://ai.stackexchange.com/questions/48629/time-series-patient-visits-for-xgboost-classifier,0,1,77,"machine-learning, classification, time-series"
12,Can a model like DALL·E be trained to answer questions by generating an image containing only the correct answer as text?,https://ai.stackexchange.com/questions/48627/can-a-model-like-dall-e-be-trained-to-answer-questions-by-generating-an-image-co,0,0,59,machine-learning
12,How does Gemini AI know local file name?,https://ai.stackexchange.com/questions/48626/how-does-gemini-ai-know-local-file-name,0,0,55,large-language-models
12,How to handle log probabilities for multi-dimensional continuous actions in PPO?,https://ai.stackexchange.com/questions/48624/how-to-handle-log-probabilities-for-multi-dimensional-continuous-actions-in-ppo,1,0,42,"reinforcement-learning, deep-rl, proximal-policy-optimization"
12,How to use OpenWebUi to invoke MCP aware calls onto Anthropic Claude Sonnet 3.5/3.7/4.0?,https://ai.stackexchange.com/questions/48620/how-to-use-openwebui-to-invoke-mcp-aware-calls-onto-anthropic-claude-sonnet-3-5,0,0,37,"chat-bots, information-retrieval"
12,Can torch use different NN optimization algorithms as gradient descent?,https://ai.stackexchange.com/questions/48618/can-torch-use-different-nn-optimization-algorithms-as-gradient-descent,3,1,125,"pytorch, gradient-descent"
12,Special neural network for image recognition,https://ai.stackexchange.com/questions/48616/special-neural-network-for-image-recognition,0,0,35,"neural-networks, machine-learning, image-recognition"
13,Do LLM’s weaken Penrose’s consciousness argument?,https://ai.stackexchange.com/questions/48615/do-llm-s-weaken-penrose-s-consciousness-argument,0,0,39,"large-language-models, philosophy-of-mind"
13,Support Vector Machine training runs out of time in Kaggle. Should I reduce dimensionality first?,https://ai.stackexchange.com/questions/48614/support-vector-machine-training-runs-out-of-time-in-kaggle-should-i-reduce-dime,1,0,18,"machine-learning, classification, support-vector-machine, dimensionality-reduction"
13,How do anchor boxes improve prediction in YOLO?,https://ai.stackexchange.com/questions/48611/how-do-anchor-boxes-improve-prediction-in-yolo,1,0,28,"object-detection, yolo, bounding-box"
13,Understanding a GAN’s value function,https://ai.stackexchange.com/questions/48610/understanding-a-gan-s-value-function,1,1,52,"generative-adversarial-networks, unsupervised-learning, density-estimation"
13,CNN Fixed Predictions,https://ai.stackexchange.com/questions/48607/cnn-fixed-predictions,0,1,40,"machine-learning, deep-learning, convolutional-neural-networks, tensorflow"
13,Why does the SFDA method SHOT achieve such good performance,https://ai.stackexchange.com/questions/48606/why-does-the-sfda-method-shot-achieve-such-good-performance,0,0,19,"computer-vision, classification, transformer"
13,Does placing tires on aircraft help prevent AI-assisted attacks?,https://ai.stackexchange.com/questions/48602/does-placing-tires-on-aircraft-help-prevent-ai-assisted-attacks,11,2,2k,computer-vision
